,Account_Num,Provider_Num,Similar Score,Facility Name,Provider Name,Address,Provider Street Address
5932594,65254,509213,0.9999944048417828,CLEVELAND CLINIC HOSPITAL,CLEVELAND CLINIC,3100 WESTON RD,9500 EUCLID AVENUE
5085047,41954,321148,0.999994259103985,NORWOOD HEALTH CENTER,NORWOOD HOSPITAL,1600 N CHESTNUT AVE,800 WASHINGTON STREET
284305,62300,633190,0.9999933533540071,SAINT AGNES MEDICAL CENTER,SAINT AGNES HOSPITAL,1303 E HERNDON AVE,900 CATON AVENUE
13498675,67297,281273,0.9999933533540071,SAINT AGNES HOSPITAL,SAINT AGNES MEDICAL CENTER,900 CATON AVENUE,1303 E HERNDON AVE
4641305,45128,307173,0.9999933391516139,RUSSELL COUNTY HOSPITAL,RUSSELL COUNTY MEDICAL CENTER,153 DOWELL ROAD,58 CARROLL STREET
9795272,38862,307173,0.9999933391516139,RUSSELL COUNTY HOSPITAL,RUSSELL COUNTY MEDICAL CENTER,58 CARROLL STREET,58 CARROLL STREET
4088422,17350,492452,0.9999933377922683,WINCHESTER HOSPITAL,WINCHESTER MEDICAL CENTER,41 HIGHLAND AVENUE,1840 AMHERST ST
6947499,65095,776529,0.9999933377922683,RUSSELL MEDICAL CENTER,RUSSELL HOSPITAL,3316 HIGHWAY 280,3316 HIGHWAY 280
4932725,30131,599655,0.9999933377922683,LAKEVIEW HOSPITAL,LAKEVIEW MEDICAL CENTER,630 EAST MEDICAL DRIVE,1700 WEST STOUT STREET
303925,36786,221304,0.9999933377922683,BELLEVUE MEDICAL CENTER,BELLEVUE HOSPITAL,2500 BELLEVUE MEDICAL CENTER DR,1400 WEST MAIN STREET
7963011,34530,533240,0.9999933377922683,BELLEVUE HOSPITAL,BELLEVUE MEDICAL CENTER,1400 WEST MAIN STREET,2500 BELLEVUE MEDICAL CENTER DR
5718836,69590,406336,0.9999933377922683,WINCHESTER MEDICAL CENTER,WINCHESTER HOSPITAL,1840 AMHERST ST,41 HIGHLAND AVENUE
6098360,56954,298948,0.999993175108114,GRIFFIN MEMORIAL HOSPITAL,GRIFFIN HOSPITAL,900 EAST MAIN STREET,130 DIVISION ST
11341620,83229,688337,0.999993175108114,COPLEY HOSPITAL,COPLEY MEMORIAL HOSPITAL,528 WASHINGTON HIGHWAY,2000 OGDEN AVENUE
10404037,70388,687297,0.999993175108114,SOUTHAMPTON MEMORIAL HOSPITAL,SOUTHAMPTON HOSPITAL,100 FAIRVIEW DRIVE - PO BOX 817,240 MEETING HOUSE LANE
3149231,42722,800211,0.9999929643113219,TRUMBULL REGIONAL MEDICAL CENTER,TRUMBULL MEMORIAL HOSPITAL,1350 EAST MARKET STREET,1350 EAST MARKET STREET
3500351,57118,779324,0.9999926626387207,WISE HEALTH SYSTEM,WISE REGIONAL HEALTH SYSTEM,3200 NORTH TARRANT PARKWAY,609 MEDICAL CENTER DRIVE
13305029,49192,595618,0.9999926602042443,EVANSTON REGIONAL HOSPITAL,EVANSTON HOSPITAL,190 ARROWHEAD DR,2650 RIDGE AVE
7779026,34480,338844,0.9999923576565363,KING'S DAUGHTERS' MEDICAL CENTER,KING'S DAUGHTERS' HEALTH,2201 LEXINGTON AVENUE,1373 EAST SR 62
2514587,82369,372673,0.9999923576565363,KING'S DAUGHTERS' HEALTH,KING'S DAUGHTERS' MEDICAL CENTER,1373 EAST SR 62,2201 LEXINGTON AVENUE
4361246,87806,778177,0.9999919232287975,MARIAN CENTER,MARIAN REGIONAL MEDICAL CENTER,451 EAST BISHOP FEDERAL LANE,1400 E CHURCH ST
7741271,72813,283853,0.9999909946708704,BLUFFTON HOSPITAL,BLUFFTON REGIONAL MEDICAL CENTER,139 GARAU STREET,303 S MAIN ST
8247144,74347,570505,0.9999909664292946,RIO GRANDE HOSPITAL,RIO GRANDE REGIONAL HOSPITAL,310 COUNTY RD 14,101 E RIDGE RD
2776242,30684,516351,0.9999893934319114,THREE RIVERS HOSPITAL,THREE RIVERS MEDICAL CENTER,507 HOSPITAL WAY,2485 HIGHWAY 644
9211284,17243,516351,0.9999893934319114,THREE RIVERS HOSPITAL,THREE RIVERS MEDICAL CENTER,451 HIGHWAY 13 SOUTH,2485 HIGHWAY 644
9045767,83844,683090,0.9999881604460714,CLAY COUNTY MEDICAL CENTER,CLAY COUNTY HOSPITAL,617 LIBERTY,83825 HIGHWAY 9    P O BOX 1270
4467557,62817,627665,0.9999881561506042,UNITY MEDICAL CENTER,UNITY HOSPITAL,481 INTERSTATE DRIVE,550 OSBORNE ROAD
7863080,46059,627665,0.9999881561506042,UNITY MEDICAL CENTER,UNITY HOSPITAL,164 W 13TH STREET,550 OSBORNE ROAD
7281140,22474,278949,0.9999878680609254,COMANCHE COUNTY HOSPITAL,COMANCHE COUNTY MEMORIAL HOSPITAL,2ND & FRISCO STREET,3401 WEST GORE BLVD
5009066,51373,719167,0.999987867633689,ST ANTHONYS HOSPITAL,ST ANTHONYS MEMORIAL HOSPITAL,1200 SEVENTH AVE N,503 N MAPLE STREET
11727057,22833,724057,0.999987867633689,ST ANTHONYS MEMORIAL HOSPITAL,ST ANTHONYS HOSPITAL,503 N MAPLE STREET,1200 SEVENTH AVE N
13273867,20561,214353,0.9999878669605439,HARMON HOSPITAL,HARMON MEMORIAL HOSPITAL,2170 EAST HARMON AVENUE,400 EAST CHESTNUT STREET
9293021,36362,711105,0.9999878669605439,MEDINA MEMORIAL HOSPITAL,MEDINA HOSPITAL,200 OHIO STREET,1000 EAST WASHINGTON STREET
9942387,89725,676586,0.9999878479713817,REGIONAL HEALTH STURGIS HOSPITAL,STURGIS HOSPITAL,2140 JUNCTION AVE,916 MYRTLE AVE
10893248,28983,824535,0.999987389663516,FAIRBANKS,FAIRBANKS MEMORIAL HOSPITAL,8102 CLEARVISTA PARKWAY,1650 COWLES STREET
9924119,64416,711105,0.9999869515913957,MEDINA REGIONAL HOSPITAL,MEDINA HOSPITAL,3100 AVENUE E,1000 EAST WASHINGTON STREET
14278727,21131,594636,0.9999866934964783,ELMHURST HOSPITAL CENTER,ELMHURST MEMORIAL HOSPITAL,79-01 BROADWAY,155 EAST BRUSH HILL ROAD
13508209,76665,428884,0.9999866934964783,ELMHURST MEMORIAL HOSPITAL,ELMHURST HOSPITAL CENTER,155 EAST BRUSH HILL ROAD,79-01 BROADWAY
3538108,56284,556817,0.9999860270492845,CHRISTUS SANTA ROSA MEDICAL CENTER,CHRISTUS SANTA ROSA HOSPITAL,2827 BABCOCK ROAD,333 NORTH SANTA ROSA STEET
4233848,31464,383197,0.9999854954590061,INDIAN PATH COMMUNITY HOSPITAL,INDIAN PATH MEDICAL CENTER,2000 BROOKSIDE DR,2000 BROOKSIDE DR
1856374,39490,651512,0.9999850143953234,ST ALEXIUS HOSPITAL,ST ALEXIUS MEDICAL CENTER,3933 S BROADWAY,1555 N BARRINGTON RD
6838832,11153,278949,0.9999849073707011,COMANCHE COUNTY MEDICAL CENTER,COMANCHE COUNTY MEMORIAL HOSPITAL,10201 HWY 16,3401 WEST GORE BLVD
6712890,89030,700618,0.9999849060017804,SPRINGHILL MEDICAL CENTER,SPRINGHILL MEMORIAL HOSPITAL,2001 DOCTORS DRIVE,3719 DAUPHIN STREET
14025718,94234,315381,0.9999849060017804,RICE MEDICAL CENTER,RICE MEMORIAL HOSPITAL,600 SOUTH AUSTIN ROAD,301 BECKER AVE SW
7603911,23227,436242,0.9999849060017804,SPRINGHILL MEMORIAL HOSPITAL,SPRINGHILL MEDICAL CENTER,3719 DAUPHIN STREET,2001 DOCTORS DRIVE
13691269,87438,821919,0.9999839915759002,ST CLOUD REGIONAL MEDICAL CENTER,ST CLOUD HOSPITAL,2906 17TH STREET,1406 6TH AVE NORTH
3476875,39670,837356,0.9999839906877017,BRISTOL REGIONAL MEDICAL CENTER,BRISTOL HOSPITAL,ONE MEDICAL PARK BLVD,BREWSTER RD
943637,13523,465451,0.9999828877683452,CUERO REGIONAL HOSPITAL,CUERO COMMUNITY HOSPITAL,2550 N ESPLANADE,2550 N ESPLANADE
13265306,15798,750194,0.9999820061773816,FREMONT HOSPITAL,FREMONT HEALTH MEDICAL CENTER,39001 SUNDALE DRIVE,450 EAST 23RD ST
8063785,55622,314936,0.9999814971548134,LOGAN REGIONAL MEDICAL CENTER,LOGAN REGIONAL HOSPITAL,20 HOSPITAL DRIVE,500 EAST 1400 NORTH
13584688,11595,736765,0.9999814971548134,LOGAN REGIONAL HOSPITAL,LOGAN REGIONAL MEDICAL CENTER,500 EAST 1400 NORTH,20 HOSPITAL DRIVE
3909478,51360,551708,0.9999814941369116,RIVERVIEW HOSPITAL,RIVERVIEW MEDICAL CENTER,323 SOUTH MINNESOTA,ONE RIVERVIEW PLAZA
573747,15435,869059,0.9999814941369116,SALEM MEDICAL CENTER,SALEM HOSPITAL,310 WOODSTOWN ROAD,"890 OAK STREET, SE"
12512457,94995,516983,0.9999810424489629,CLAIBORNE MEDICAL CENTER,CLAIBORNE MEMORIAL MEDICAL CENTER,1850 OLD KNOXVILLE HIGHWAY,620 EAST COLLEGE STREET
12581029,56819,825914,0.9999810424489629,CLAIBORNE MEMORIAL MEDICAL CENTER,CLAIBORNE MEDICAL CENTER,620 EAST COLLEGE STREET,1850 OLD KNOXVILLE HIGHWAY
2302893,22283,209002,0.9999810423301028,HUNTSVILLE HOSPITAL,HUNTSVILLE MEMORIAL HOSPITAL,101 SIVLEY RD,110 MEMORIAL HOSPITAL DRIVE
10941746,28217,371136,0.9999810423301028,HUNTSVILLE MEMORIAL HOSPITAL,HUNTSVILLE HOSPITAL,110 MEMORIAL HOSPITAL DRIVE,101 SIVLEY RD
7758654,23795,424191,0.9999810423301028,BUTLER HOSPITAL,BUTLER MEMORIAL HOSPITAL,345 BLACKSTONE BLVD,ONE HOSPITAL WAY
8402556,57881,134975,0.9999792088078135,BOONE MEMORIAL HOSPITAL,BOONE HOSPITAL CENTER,701 MADISON AVENUE,1600 E BROADWAY
6509617,67452,602103,0.9999788345458148,JOHNSTON MEMORIAL HOSPITAL,JOHNSTON HEALTH,16000 JOHNSTON MEMORIAL DRIVE,509 BRIGHT LEAF BLVD
5151067,46905,717038,0.9999788345458148,JOHNSTON HEALTH,JOHNSTON MEMORIAL HOSPITAL,509 BRIGHT LEAF BLVD,16000 JOHNSTON MEMORIAL DRIVE
10786911,15080,675541,0.9999781039922658,LAWRENCE MEDICAL CENTER,LAWRENCE HOSPITAL CENTER,202 HOSPITAL STREET,55 PALMER AVENUE
2732494,77825,251169,0.9999779999516231,GREENWICH HOSPITAL ASSOCIATION -,GREENWICH HOSPITAL ASSOCIATION,5 PERRYRIDGE RD,5 PERRYRIDGE RD
12326312,16031,750633,0.9999776080126606,LOURDES MEDICAL CENTER,LOURDES HOSPITAL,520 N FOURTH AVENUE,1530 LONE OAK ROAD
4942096,51565,228534,0.9999774792581332,HEYWOOD HOSPITAL -,HEYWOOD HOSPITAL,242 GREEN STREET,242 GREEN STREET
5060868,88593,826888,0.9999770416591273,DOUGLAS COUNTY HEALTH CENTER,DOUGLAS COUNTY HOSPITAL,4102 WOOLWORTH AVE,111 17TH AVENUE EAST
13231617,70700,716331,0.9999767459929239,MAGNOLIA REGIONAL HEALTH CENTER,MAGNOLIA HOSPITAL,611 ALCORN DRIVE,101 HOSPITAL DRIVE
13068302,36941,121002,0.9999767459929239,MAGNOLIA HOSPITAL,MAGNOLIA REGIONAL HEALTH CENTER,101 HOSPITAL DRIVE,611 ALCORN DRIVE
3682391,12867,282191,0.9999764158730837,HARDIN MEDICAL CENTER,HARDIN MEMORIAL HOSPITAL,935 WAYNE ROAD,913 NORTH DIXIE AVENUE
14036927,93600,192835,0.9999764158730837,CALDWELL MEDICAL CENTER,CALDWELL MEMORIAL HOSPITAL,100 MEDICAL CENTER DRIVE,321 MULBERRY ST SW
10288260,61113,108050,0.9999753445770556,MERCY HEALTH - CLERMONT HOSPITAL,MERCY HOSPITAL CLERMONT,3000 HOSPITAL DRIVE,3000 HOSPITAL DRIVE
12016989,40338,813730,0.9999753445770556,MERCY HEALTH - TIFFIN HOSPITAL,MERCY TIFFIN HOSPITAL,45 ST LAWRENCE DRIVE,45 ST LAWRENCE DRIVE
9219774,64601,495343,0.9999749857743894,LIBERTY REGIONAL MEDICAL CENTER,LIBERTY HOSPITAL,462 E G MILES PARKWAY,2525 GLENN HENDREN DR
2350462,45815,582183,0.9999749856465627,HANCOCK REGIONAL HOSPITAL,HANCOCK MEDICAL CENTER,801 N STATE ST,149 DRINKWATER BLVD
8515061,69687,735904,0.9999744907857298,CANDLER COUNTY HOSPITAL,CANDLER HOSPITAL,400 CEDAR STREET,5353 REYNOLDS STREET
9607255,61552,574503,0.9999740118560063,MAYO CLINIC HOSPITAL,MAYO CLINIC,5777 EAST MAYO BOULEVARD,4500 SAN PABLO RD
7913099,37811,395546,0.9999740118560063,MAYO CLINIC,MAYO CLINIC HOSPITAL,4500 SAN PABLO RD,5777 EAST MAYO BOULEVARD
11934608,90339,809102,0.9999733518239503,COLLEGE HOSPITAL,COLLEGE MEDICAL CENTER,10802 COLLEGE PL,2776 PACIFIC AVENUE
2248193,19508,394203,0.999972926854765,MOUNT SINAI MEDICAL CENTER,MOUNT SINAI HOSPITAL,4300 ALTON RD,ONE GUSTAVE L LEVY PLACE
3309699,39609,783824,0.999972926854765,MOUNT SINAI HOSPITAL,MOUNT SINAI MEDICAL CENTER,ONE GUSTAVE L LEVY PLACE,4300 ALTON RD
3194032,31437,465744,0.9999727013148237,RICHLAND HOSPITAL,RICHLAND MEMORIAL HOSPITAL,333 E SECOND ST,800 EAST LOCUST
4931426,30131,688441,0.9999727013148237,LAKEVIEW HOSPITAL,LAKEVIEW MEMORIAL HOSPITAL,630 EAST MEDICAL DRIVE,927 WEST CHURCHILL STREET
3948535,72203,145995,0.9999706420989909,CONWAY MEDICAL CENTER,CONWAY REGIONAL MEDICAL CENTER,300 SINGLETON RIDGE ROAD,2302 COLLEGE AVENUE
8719428,16633,776529,0.9999706418339367,RUSSELL REGIONAL HOSPITAL,RUSSELL HOSPITAL,200 S MAIN STREET,3316 HIGHWAY 280
14147190,92757,533621,0.9999697881102458,PARKLAND MEDICAL CENTER,PARKLAND HEALTH CENTER,1 PARKLAND DRIVE,1101 W LIBERTY
8057433,24072,767492,0.9999697881102458,PARKLAND HEALTH CENTER,PARKLAND MEDICAL CENTER,1101 W LIBERTY,1 PARKLAND DRIVE
9265866,68420,199615,0.999968838038493,OSWEGO COMMUNITY HOSPITAL,OSWEGO HOSPITAL,800 BARKER DRIVE,110 WEST SIXTH STREET
10214364,25410,369723,0.999968838038493,WESTLAKE HOSPITAL,WESTLAKE COMMUNITY HOSPITAL,1225 LAKE ST,1225 LAKE ST
8438089,87086,483013,0.9999687255824015,NORTHSIDE HOSPITAL,NORTHSIDE MEDICAL CENTER,"1000 JOHNSON FERRY ROAD, NE",500 GYPSY LANE
3240970,42921,483013,0.9999687255824015,NORTHSIDE HOSPITAL,NORTHSIDE MEDICAL CENTER,6000 49TH ST N,500 GYPSY LANE
11899783,14077,433437,0.9999687255824015,HAMILTON HOSPITAL,HAMILTON MEDICAL CENTER,901 WEST HAMILTON,1200 MEMORIAL DRIVE
937536,35061,130511,0.9999676660679411,BROOKS COUNTY HOSPITAL,BROOKS MEMORIAL HOSPITAL,903 N COURT STREET,529 CENTRAL AVENUE
6571614,54808,692719,0.9999676660679411,SCOTLAND COUNTY  HOSPITAL,SCOTLAND MEMORIAL HOSPITAL,450 E SIGLER AVENUE,500 LAUCHWOOD DR
5301163,94856,817494,0.9999671725282293,BAYSHORE MEDICAL CENTER,BAYSHORE COMMUNITY HOSPITAL,727 N BEERS ST,727 N BEERS ST
1707860,48990,736313,0.9999661942628304,DEKALB HEALTH,DEKALB MEDICAL CENTER,1316 E SEVENTH ST,2701 N DECATUR ROAD
5412785,57558,693667,0.9999660392889613,WILLIAMSON MEDICAL CENTER,WILLIAMSON MEMORIAL HOSPITAL,4321 CAROTHERS PARKWAY,859 ALDERSON STREET
10421120,91651,599655,0.9999660392889613,LAKEVIEW MEMORIAL HOSPITAL,LAKEVIEW MEDICAL CENTER,927 WEST CHURCHILL STREET,1700 WEST STOUT STREET
10277777,22201,602245,0.9999660392889613,WILLIAMSON MEMORIAL HOSPITAL,WILLIAMSON MEDICAL CENTER,859 ALDERSON STREET,4321 CAROTHERS PARKWAY
13722704,15445,762555,0.9999660392889613,GARFIELD MEMORIAL HOSPITAL,GARFIELD MEDICAL CENTER,200 NORTH 400 EAST,525 N GARFIELD AVE
10884702,72550,174682,0.9999654856863188,GUADALUPE COUNTY HOSPITAL,GUADALUPE REGIONAL MEDICAL CENTER,"117 CAMINO DE VIDA, SUITE 100",1215 E COURT ST
3999535,73276,160563,0.9999645050999058,UNITED HOSPITAL,UNITED HOSPITAL CENTER,333 NORTH SMITH AVENUE,327 MEDICAL PARK DRIVE
1565558,14620,404608,0.9999645050999058,UNITED HOSPITAL CENTER,UNITED HOSPITAL,327 MEDICAL PARK DRIVE,333 NORTH SMITH AVENUE
4931201,30131,167881,0.9999639800868476,LAKEVIEW HOSPITAL,LAKEVIEW REGIONAL MEDICAL CENTER,630 EAST MEDICAL DRIVE,95 JUDGE TANNER BOULEVARD
7951605,18627,408449,0.9999638747795686,CLARK MEMORIAL HEALTH,CLARK MEMORIAL HOSPITAL,1220 MISSOURI AVE,1220 MISSOURI AVE
9020470,45997,770840,0.9999625225662279,GOOD SAMARITAN MEDICAL CENTER,GOOD SAMARITAN HOSPITAL MEDICAL CENTER,1309 N FLAGLER DR,1000 MONTAUK HIGHWAY
5182639,78547,770840,0.9999625225662279,GOOD SAMARITAN MEDICAL CENTER,GOOD SAMARITAN HOSPITAL MEDICAL CENTER,200 EXEMPLA CIRCLE,1000 MONTAUK HIGHWAY
7080228,52170,833198,0.9999625225662279,GOOD SAMARITAN HOSPITAL MEDICAL CENTER,GOOD SAMARITAN MEDICAL CENTER,1000 MONTAUK HIGHWAY,1309 N FLAGLER DR
7080044,52170,392360,0.9999625225662279,GOOD SAMARITAN HOSPITAL MEDICAL CENTER,GOOD SAMARITAN MEDICAL CENTER,1000 MONTAUK HIGHWAY,200 EXEMPLA CIRCLE
8909893,31499,770840,0.9999625225662279,GOOD SAMARITAN MEDICAL CENTER,GOOD SAMARITAN HOSPITAL MEDICAL CENTER,235 NORTH PEARL STREET,1000 MONTAUK HIGHWAY
7080824,52170,683779,0.9999625225662279,GOOD SAMARITAN HOSPITAL MEDICAL CENTER,GOOD SAMARITAN MEDICAL CENTER,1000 MONTAUK HIGHWAY,235 NORTH PEARL STREET
1416209,55097,214254,0.9999620133592839,LODI COMMUNITY HOSPITAL,LODI MEMORIAL HOSPITAL,225 ELYRIA STREET,975 S FAIRMONT AVENUE
8893038,84948,516351,0.9999604585324393,THREE RIVERS HEALTH,THREE RIVERS MEDICAL CENTER,701 S HEALTH PARKWAY,2485 HIGHWAY 644
3630821,88941,736313,0.9999600414314238,DEKALB REGIONAL MEDICAL CENTER,DEKALB MEDICAL CENTER,200 MED CENTER DRIVE,2701 N DECATUR ROAD
5424191,42483,690188,0.999959832989987,OSCEOLA COMMUNITY HOSPITAL,OSCEOLA REGIONAL MEDICAL CENTER,600 9TH AVENUE NORTH,700 WEST OAK STREET
14172820,57954,883086,0.999959832989987,KINGMAN COMMUNITY HOSPITAL,KINGMAN REGIONAL MEDICAL CENTER,750 W AVE D,3269 STOCKTON HILL ROAD
4792202,12325,425695,0.999959832989987,PARIS COMMUNITY HOSPITAL,PARIS REGIONAL MEDICAL CENTER,721 E COURT STREET,820 CLARKSVILLE ST
9931199,26710,768714,0.9999564179107401,HENDRICKS COMMUNITY HOSPITAL,HENDRICKS REGIONAL HEALTH,503 E LINCOLN STREET,1000 E MAIN ST
2073922,32571,464997,0.9999555541275293,AURORA MEDICAL CENTER BURLINGTON,AURORA MEMORIAL HOSPITAL BURLINGTON,252 MCHENRY ST,252 MCHENRY ST
3694046,70589,873933,0.9999545674305428,SPRINGFIELD HOSPITAL CENTER,SPRINGFIELD REGIONAL MEDICAL CENTER,6655 SYKESVILLE ROAD,100 MEDICAL CENTER DRIVE
3213941,15368,851525,0.9999537763933019,GRANT MEMORIAL HOSPITAL,GRANT MEDICAL CENTER,117 HOSPITAL DRIVE,111 SOUTH GRANT AVENUE
10728638,67270,489276,0.9999526686880733,ST JOHNS HOSPITAL,ST JOHNS MEDICAL CENTER,800 E CARPENTER ST,625 EAST BROADWAY
6686608,29752,845963,0.9999526686880733,ST JOHNS MEDICAL CENTER,ST JOHNS HOSPITAL,625 EAST BROADWAY,800 E CARPENTER ST
13871527,83013,661355,0.9999526464437674,PARKVIEW REGIONAL HOSPITAL,PARKVIEW REGIONAL MEDICAL CENTER,600 SOUTH BONHAM STREET,11109 PARKVIEW PLAZA DRIVE
13141488,56802,259084,0.9999526266720796,LUTHERAN HOSPITAL,LUTHERAN MEDICAL CENTER,1730 WEST 25TH STREET,150 55TH STREET
7275636,59008,462498,0.9999526266720796,WAYNE MEDICAL CENTER,WAYNE HOSPITAL,103 J V MANGUBAT DR,835 SWEITZER STREET
8012289,57626,729624,0.9999526266720796,WAYNE HOSPITAL,WAYNE MEDICAL CENTER,835 SWEITZER STREET,103 J V MANGUBAT DR
13140174,56802,738866,0.9999526266720796,LUTHERAN HOSPITAL,LUTHERAN MEDICAL CENTER,1730 WEST 25TH STREET,8300 W 38TH AVE
6259766,37832,683090,0.9999514882300589,CLAY COUNTY MEMORIAL HOSPITAL,CLAY COUNTY HOSPITAL,310 W SOUTH STREET,83825 HIGHWAY 9    P O BOX 1270
11406109,83126,814495,0.9999510722374289,TWIN CITIES COMMUNITY HOSPITAL,TWIN CITIES HOSPITAL,1100 LAS TABLAS RD,2190 HWY 85 N
5316138,39098,130933,0.9999510722374289,TWIN CITIES HOSPITAL,TWIN CITIES COMMUNITY HOSPITAL,2190 HWY 85 N,1100 LAS TABLAS RD
357857,66232,873933,0.999950973815623,SPRINGFIELD HOSPITAL,SPRINGFIELD REGIONAL MEDICAL CENTER,PO BOX 2003,100 MEDICAL CENTER DRIVE
3173618,52990,807116,0.9999497389155876,CHOCTAW HEALTH CENTER,CHOCTAW MEMORIAL HOSPITAL,ROUTE 7 BOX R50,1405 EAST KIRK ROAD
7083575,44704,365439,0.9999478104171557,HURON REGIONAL MEDICAL CENTER,HURON MEDICAL CENTER,172 FOURTH STREET SE,1100 SOUTH VAN DYKE ROAD
1564719,14620,265797,0.9999459344788258,UNITED HOSPITAL CENTER,UNITED MEDICAL CENTER,327 MEDICAL PARK DRIVE,1310 SOUTHERN AVENUE  SE
4698058,57956,160563,0.9999459344788258,UNITED MEDICAL CENTER,UNITED HOSPITAL CENTER,1310 SOUTHERN AVENUE  SE,327 MEDICAL PARK DRIVE
2782735,20369,413090,0.9999446029944192,NEWPORT COMMUNITY HOSPITAL,NEWPORT HOSPITAL,714 WEST PINE STREET,FRIENDSHIP STREET
3908827,51360,239828,0.999943550470316,RIVERVIEW HOSPITAL,RIVERVIEW HEALTH,323 SOUTH MINNESOTA,395 WESTFIELD RD
12963607,11975,640130,0.9999433296191397,KNOX COUNTY HOSPITAL,KNOX COMMUNITY HOSPITAL,701 SOUTHEAST  5TH STREET,1330 COSHOCTON ROAD
6108057,62170,492887,0.9999433296191397,KANE COUNTY HOSPITAL,KANE COMMUNITY HOSPITAL,355 NORTH MAIN STREET,4372 ROUTE 6
