,Account_Num,Provider_Num,Similar Score,Facility Name,Provider Name,Address,Provider Street Address
4733309,59862,883585,0.9861111044883728,ST JOSEPHS HOSPITAL,ST JOSEPH'S HOSPITAL,2661 COUNTY HWY I,350 NORTH WILMOT ROAD
9574858,38720,669245,0.9861111044883728,ST JOSEPH'S HOSPITAL,ST JOSEPHS HOSPITAL,555 ST JOSEPH'S BLVD,3001 W MARTIN LUTHER KING JR BLVD
10583536,77309,669245,0.9861111044883728,ST JOSEPH'S HOSPITAL,ST JOSEPHS HOSPITAL,350 NORTH WILMOT ROAD,3001 W MARTIN LUTHER KING JR BLVD
6087529,46092,515641,0.9861111044883728,ST MARY'S MEDICAL CENTER,ST MARYS  MEDICAL CENTER,901 45TH ST,2635 N 7TH STREET
4671001,93047,717038,0.9861111044883728,JOHNSON MEMORIAL HOSPITAL,JOHNSTON MEMORIAL HOSPITAL,1125 W JEFFERSON ST,16000 JOHNSTON MEMORIAL DRIVE
5486098,16074,515641,0.9861111044883728,ST MARY'S MEDICAL CENTER,ST MARYS  MEDICAL CENTER,450 STANYAN ST,2635 N 7TH STREET
6508288,67452,657875,0.9861111044883728,JOHNSTON MEMORIAL HOSPITAL,JOHNSON MEMORIAL HOSPITAL,16000 JOHNSTON MEMORIAL DRIVE,201 CHESTNUT HILL ROAD
4426560,66212,888156,0.9861111044883728,ST JOSEPH'S HOSPITAL,ST JOSEPHS HOSPITAL,12866 TROXLER AVENUE,9515 HOLY CROSS LN
102994,66907,669245,0.9861111044883728,ST JOSEPH'S HOSPITAL,ST JOSEPHS HOSPITAL,45 WEST 10TH STREET,3001 W MARTIN LUTHER KING JR BLVD
2409729,23623,644670,0.9861111044883728,ST JOSEPHS HOSPITAL,ST JOSEPH'S HOSPITAL,3001 W MARTIN LUTHER KING JR BLVD,45 WEST 10TH STREET
2408495,23623,883585,0.9861111044883728,ST JOSEPHS HOSPITAL,ST JOSEPH'S HOSPITAL,3001 W MARTIN LUTHER KING JR BLVD,350 NORTH WILMOT ROAD
4116123,46625,724057,0.9861111044883728,ST ANTHONY HOSPITAL,ST ANTHONYS HOSPITAL,11567 CANTERWOOD BOULEVARD NW,1200 SEVENTH AVE N
5010906,51373,190394,0.9861111044883728,ST ANTHONYS HOSPITAL,ST ANTHONY HOSPITAL,1200 SEVENTH AVE N,11567 CANTERWOOD BOULEVARD NW
8800915,38285,402102,0.9861111044883728,ST MARYS MEDICAL CENTER,ST MARY'S MEDICAL CENTER,2635 N 7TH ST,901 45TH ST
7845214,33868,639064,0.9861111044883728,HEDRICK MEDICAL CENTER,HENDRICK MEDICAL CENTER,2799 NORTH WASHINGTON STREET,1900 PINE
5337160,93765,717038,0.9861111044883728,JOHNSON MEMORIAL HOSPITAL,JOHNSTON MEMORIAL HOSPITAL,201 CHESTNUT HILL ROAD,16000 JOHNSTON MEMORIAL DRIVE
103269,66907,888156,0.9861111044883728,ST JOSEPH'S HOSPITAL,ST JOSEPHS HOSPITAL,45 WEST 10TH STREET,9515 HOLY CROSS LN
8802893,38285,177880,0.9861111044883728,ST MARYS MEDICAL CENTER,ST MARY'S MEDICAL CENTER,2635 N 7TH ST,2900 1ST AVENUE
11591503,39567,717038,0.9861111044883728,JOHNSON MEMORIAL HOSPITAL,JOHNSTON MEMORIAL HOSPITAL,1282 WALNUT STREET,16000 JOHNSTON MEMORIAL DRIVE
5010260,51373,278773,0.9861111044883728,ST ANTHONYS HOSPITAL,ST ANTHONY HOSPITAL,1200 SEVENTH AVE N,1000 NORTH LEE AVENUE
10583811,77309,888156,0.9861111044883728,ST JOSEPH'S HOSPITAL,ST JOSEPHS HOSPITAL,350 NORTH WILMOT ROAD,9515 HOLY CROSS LN
8801746,38285,815904,0.9861111044883728,ST MARYS MEDICAL CENTER,ST MARY'S MEDICAL CENTER,2635 N 7TH ST,201 NW R D MIZE RD
4734543,59862,644670,0.9861111044883728,ST JOSEPHS HOSPITAL,ST JOSEPH'S HOSPITAL,2661 COUNTY HWY I,45 WEST 10TH STREET
8801202,38285,598490,0.9861111044883728,ST MARYS MEDICAL CENTER,ST MARY'S MEDICAL CENTER,2635 N 7TH ST,3700 WASHINGTON AVE
9575133,38720,888156,0.9861111044883728,ST JOSEPH'S HOSPITAL,ST JOSEPHS HOSPITAL,555 ST JOSEPH'S BLVD,9515 HOLY CROSS LN
9038047,29737,515641,0.9861111044883728,ST MARY'S MEDICAL CENTER,ST MARYS  MEDICAL CENTER,2900 1ST AVENUE,2635 N 7TH STREET
13509673,58442,515641,0.9861111044883728,ST MARY'S MEDICAL CENTER,ST MARYS  MEDICAL CENTER,201 NW R D MIZE RD,2635 N 7TH STREET
11437945,65929,159781,0.9861111044883728,SHERIDAN MEMORIAL HOSPTIAL,SHERIDAN MEMORIAL HOSPITAL,440 W LAUREL AVE,1401 W 5TH ST
13674963,13896,233934,0.9848484843969345,ST ELIZABETH MEDICAL CENTER,ST ELIZABETH'S MEDICAL CENTER,2209 GENESEE STREET,736 CAMBRIDGE STREET
5222565,84155,233934,0.9848484843969345,ST ELIZABETH MEDICAL CENTER,ST ELIZABETH'S MEDICAL CENTER,1200 GRANT BLVD W,736 CAMBRIDGE STREET
10417502,65342,431232,0.9848484843969345,ST ELIZABETH'S MEDICAL CENTER,ST ELIZABETH MEDICAL CENTER,736 CAMBRIDGE STREET,2209 GENESEE STREET
11747142,52793,243963,0.9841269850730896,ST JOSEPHS HOSPITAL,ST JOSEPH HOSPITAL,9515 HOLY CROSS LN,4295 HEMPSTEAD TURNPIKE
4734332,59862,469736,0.9841269850730896,ST JOSEPHS HOSPITAL,ST JOSEPH HOSPITAL,2661 COUNTY HWY I,360 BROADWAY
9842136,82862,888156,0.9841269850730896,ST JOSEPH HOSPITAL,ST JOSEPHS HOSPITAL,4295 HEMPSTEAD TURNPIKE,9515 HOLY CROSS LN
11682147,38636,755190,0.9841269850730896,ST PETERS HOSPITAL,ST PETER'S HOSPITAL,2475 BROADWAY,2475 BROADWAY
2409518,23623,469736,0.9841269850730896,ST JOSEPHS HOSPITAL,ST JOSEPH HOSPITAL,3001 W MARTIN LUTHER KING JR BLVD,360 BROADWAY
10297654,45206,669245,0.9841269850730896,ST JOSEPH HOSPITAL,ST JOSEPHS HOSPITAL,700 BROADWAY,3001 W MARTIN LUTHER KING JR BLVD
4734104,59862,325921,0.9841269850730896,ST JOSEPHS HOSPITAL,ST JOSEPH HOSPITAL,2661 COUNTY HWY I,700 BROADWAY
11886462,29646,888156,0.9841269850730896,ST JOSEPH HOSPITAL,ST JOSEPHS HOSPITAL,2700 DOLBEER ST,9515 HOLY CROSS LN
11682312,38636,302660,0.9841269850730896,ST PETERS HOSPITAL,ST PETER'S HOSPITAL,2475 BROADWAY,315 SOUTH MANNING BOULEVARD
6028578,84961,888156,0.9841269850730896,ST JOSEPH HOSPITAL,ST JOSEPHS HOSPITAL,2901 SQUALICUM PARKWAY,9515 HOLY CROSS LN
2409290,23623,325921,0.9841269850730896,ST JOSEPHS HOSPITAL,ST JOSEPH HOSPITAL,3001 W MARTIN LUTHER KING JR BLVD,700 BROADWAY
9841861,82862,669245,0.9841269850730896,ST JOSEPH HOSPITAL,ST JOSEPHS HOSPITAL,4295 HEMPSTEAD TURNPIKE,3001 W MARTIN LUTHER KING JR BLVD
11886187,29646,669245,0.9841269850730896,ST JOSEPH HOSPITAL,ST JOSEPHS HOSPITAL,2700 DOLBEER ST,3001 W MARTIN LUTHER KING JR BLVD
4734726,59862,286774,0.9841269850730896,ST JOSEPHS HOSPITAL,ST JOSEPH HOSPITAL,2661 COUNTY HWY I,172 KINSLEY ST
6028303,84961,669245,0.9841269850730896,ST JOSEPH HOSPITAL,ST JOSEPHS HOSPITAL,2901 SQUALICUM PARKWAY,3001 W MARTIN LUTHER KING JR BLVD
11746926,52793,286774,0.9841269850730896,ST JOSEPHS HOSPITAL,ST JOSEPH HOSPITAL,9515 HOLY CROSS LN,172 KINSLEY ST
11745614,52793,688479,0.9841269850730896,ST JOSEPHS HOSPITAL,ST JOSEPH HOSPITAL,9515 HOLY CROSS LN,1100 WEST STEWART DR
329542,24854,669245,0.9841269850730896,ST JOSEPH HOSPITAL,ST JOSEPHS HOSPITAL,1100 WEST STEWART DR,3001 W MARTIN LUTHER KING JR BLVD
11746532,52793,469736,0.9841269850730896,ST JOSEPHS HOSPITAL,ST JOSEPH HOSPITAL,9515 HOLY CROSS LN,360 BROADWAY
2409912,23623,286774,0.9841269850730896,ST JOSEPHS HOSPITAL,ST JOSEPH HOSPITAL,3001 W MARTIN LUTHER KING JR BLVD,172 KINSLEY ST
11745587,52793,803181,0.9841269850730896,ST JOSEPHS HOSPITAL,ST JOSEPH HOSPITAL,9515 HOLY CROSS LN,2700 DOLBEER ST
4733387,59862,803181,0.9841269850730896,ST JOSEPHS HOSPITAL,ST JOSEPH HOSPITAL,2661 COUNTY HWY I,2700 DOLBEER ST
6673161,16696,888156,0.9841269850730896,ST JOSEPH HOSPITAL,ST JOSEPHS HOSPITAL,172 KINSLEY ST,9515 HOLY CROSS LN
10297929,45206,888156,0.9841269850730896,ST JOSEPH HOSPITAL,ST JOSEPHS HOSPITAL,700 BROADWAY,9515 HOLY CROSS LN
2408573,23623,803181,0.9841269850730896,ST JOSEPHS HOSPITAL,ST JOSEPH HOSPITAL,3001 W MARTIN LUTHER KING JR BLVD,2700 DOLBEER ST
4733414,59862,688479,0.9841269850730896,ST JOSEPHS HOSPITAL,ST JOSEPH HOSPITAL,2661 COUNTY HWY I,1100 WEST STEWART DR
2410128,23623,243963,0.9841269850730896,ST JOSEPHS HOSPITAL,ST JOSEPH HOSPITAL,3001 W MARTIN LUTHER KING JR BLVD,4295 HEMPSTEAD TURNPIKE
5019900,40497,888156,0.9841269850730896,ST JOSEPH HOSPITAL,ST JOSEPHS HOSPITAL,360 BROADWAY,9515 HOLY CROSS LN
11746304,52793,325921,0.9841269850730896,ST JOSEPHS HOSPITAL,ST JOSEPH HOSPITAL,9515 HOLY CROSS LN,700 BROADWAY
2408600,23623,688479,0.9841269850730896,ST JOSEPHS HOSPITAL,ST JOSEPH HOSPITAL,3001 W MARTIN LUTHER KING JR BLVD,1100 WEST STEWART DR
329817,24854,888156,0.9841269850730896,ST JOSEPH HOSPITAL,ST JOSEPHS HOSPITAL,1100 WEST STEWART DR,9515 HOLY CROSS LN
4734942,59862,243963,0.9841269850730896,ST JOSEPHS HOSPITAL,ST JOSEPH HOSPITAL,2661 COUNTY HWY I,4295 HEMPSTEAD TURNPIKE
5019625,40497,669245,0.9841269850730896,ST JOSEPH HOSPITAL,ST JOSEPHS HOSPITAL,360 BROADWAY,3001 W MARTIN LUTHER KING JR BLVD
6672886,16696,669245,0.9841269850730896,ST JOSEPH HOSPITAL,ST JOSEPHS HOSPITAL,172 KINSLEY ST,3001 W MARTIN LUTHER KING JR BLVD
6922017,90169,220055,0.9833333373069764,ST JOSEPH REGIONAL MEDICAL CENTER,ST JOSEPH'S REGIONAL MEDICAL CENTER,415 SIXTH STREET,703 MAIN ST
8802424,38285,740900,0.9833333343267441,ST MARYS MEDICAL CENTER,ST MARY MEDICAL CENTER,2635 N 7TH ST,LANGHORNE-NEWTOWN RD
13458430,48003,515641,0.9833333343267441,ST MARY MEDICAL CENTER,ST MARYS  MEDICAL CENTER,1050 LINDEN AVE,2635 N 7TH STREET
4844212,55417,515641,0.9833333343267441,ST MARY MEDICAL CENTER,ST MARYS  MEDICAL CENTER,3333 NORTH SEMINARY,2635 N 7TH STREET
9580144,20535,515641,0.9833333343267441,ST MARY MEDICAL CENTER,ST MARYS  MEDICAL CENTER,LANGHORNE-NEWTOWN RD,2635 N 7TH STREET
8801062,38285,353834,0.9833333343267441,ST MARYS MEDICAL CENTER,ST MARY MEDICAL CENTER,2635 N 7TH ST,3333 NORTH SEMINARY
6687729,29752,633550,0.9833333343267441,ST JOHNS MEDICAL CENTER,ST JOHN MEDICAL CENTER,625 EAST BROADWAY,29000 CENTER RIDGE ROAD
858046,76905,515641,0.9833333343267441,ST MARY MEDICAL CENTER,ST MARYS  MEDICAL CENTER,18300 HIGHWAY 18,2635 N 7TH STREET
8800583,38285,580335,0.9833333343267441,ST MARYS MEDICAL CENTER,ST MARY MEDICAL CENTER,2635 N 7TH ST,18300 HIGHWAY 18
8800543,38285,213184,0.9833333343267441,ST MARYS MEDICAL CENTER,ST MARY MEDICAL CENTER,2635 N 7TH ST,1050 LINDEN AVE
8168605,13161,533876,0.9814814925193787,HIGHLAND HOSPITAL,HIGHLANDS HOSPITAL,300 56TH ST SE,401 EAST MURPHY AVENUE
9786513,30412,181943,0.9814814925193787,TRINITY HOSPITAL,TRINITY HOSPITALS,60 EASTER AVENUE,407 3RD ST SE
9929302,31859,301080,0.9814814925193787,HIGHLANDS HOSPITAL,HIGHLAND HOSPITAL,401 EAST MURPHY AVENUE,1000 SOUTH AVENUE
9927935,31859,309175,0.9814814925193787,HIGHLANDS HOSPITAL,HIGHLAND HOSPITAL,401 EAST MURPHY AVENUE,1411 E 31ST STREET
7583356,75206,533876,0.9814814925193787,HIGHLAND HOSPITAL,HIGHLANDS HOSPITAL,1000 SOUTH AVENUE,401 EAST MURPHY AVENUE
13586586,42407,181943,0.9814814925193787,TRINITY HOSPITAL,TRINITY HOSPITALS,315 KNAPP ST,407 3RD ST SE
12667201,10550,533876,0.9814814925193787,HIGHLAND HOSPITAL,HIGHLANDS HOSPITAL,1411 EAST 31ST STREET,401 EAST MURPHY AVENUE
6082528,78297,545880,0.9814814726511637,ST MARY'S HOSPITAL,ST MARYS HOSPITAL,1230 BAXTER STREET,1800 E LAKE SHORE DR
1263498,27073,556301,0.9814814726511637,ST LUKE'S HOSPITAL,ST LUKES HOSPITAL,5901 MONCLOVA ROAD,915 EAST 1ST STREET
7738124,60014,179684,0.9814814726511637,SAINT MARY'S HOSPITAL,SAINT MARYS HOSPITAL,56 FRANKLIN STEET,56 FRANKLIN ST
1263120,27073,457822,0.9814814726511637,ST LUKE'S HOSPITAL,ST LUKES HOSPITAL,5901 MONCLOVA ROAD,1026 A AVE NE
6666142,63329,101172,0.9814814726511637,ST LUKES HOSPITAL,ST LUKE'S HOSPITAL,1026 A AVE NE,5901 MONCLOVA ROAD
10745471,84764,697721,0.9814814726511637,ST MARYS HOSPITAL,ST MARY'S HOSPITAL,1800 E LAKE SHORE DR,1230 BAXTER STREET
3518317,48917,218382,0.9814814726511637,ST LUKE'S HOSPITAL,ST LUKES HOSPITAL,702 1ST ST SW,232 S WOODS MILL RD
4547434,73530,891943,0.9814814726511637,MARTIN GENERAL HOSPITAL,MARIN GENERAL HOSPITAL,310 S MCCASKEY RD P O BOX 1128,"250 BON AIR ROAD, PO BOX 8010"
1263625,27073,218382,0.9814814726511637,ST LUKE'S HOSPITAL,ST LUKES HOSPITAL,5901 MONCLOVA ROAD,232 S WOODS MILL RD
6594457,51390,891943,0.9814814726511637,MARION GENERAL HOSPITAL,MARIN GENERAL HOSPITAL,441 N WABASH AVE,"250 BON AIR ROAD, PO BOX 8010"
5355400,62446,101172,0.9814814726511637,ST LUKES HOSPITAL,ST LUKE'S HOSPITAL,101 HOSPITAL DRIVE,5901 MONCLOVA ROAD
9077260,12758,101172,0.9814814726511637,ST LUKES HOSPITAL,ST LUKE'S HOSPITAL,232 S WOODS MILL RD,5901 MONCLOVA ROAD
3518190,48917,556301,0.9814814726511637,ST LUKE'S HOSPITAL,ST LUKES HOSPITAL,702 1ST ST SW,915 EAST 1ST STREET
10190059,81136,545880,0.9814814726511637,ST MARY'S HOSPITAL,ST MARYS HOSPITAL,701 LEWISTON ST,1800 E LAKE SHORE DR
4449208,43982,101172,0.9814814726511637,ST LUKES HOSPITAL,ST LUKE'S HOSPITAL,915 EAST 1ST STREET,5901 MONCLOVA ROAD
12862285,20906,891943,0.9814814726511637,MARION GENERAL HOSPITAL,MARIN GENERAL HOSPITAL,1560 SUMRALL RD,"250 BON AIR ROAD, PO BOX 8010"
4382917,19595,891943,0.9814814726511637,MARION GENERAL HOSPITAL,MARIN GENERAL HOSPITAL,1000 MCKINLEY PARK DRIVE,"250 BON AIR ROAD, PO BOX 8010"
3517812,48917,457822,0.9814814726511637,ST LUKE'S HOSPITAL,ST LUKES HOSPITAL,702 1ST ST SW,1026 A AVE NE
8920564,73368,869090,0.9791666716337204,ST JOSEPH MEDICAL CENTER,ST JOSEPH'S MEDICAL CENTER,1717 SOUTH J STREET,127 SOUTH BROADWAY
12337485,22744,375739,0.9791666716337204,ST JOSEPH'S MEDICAL CENTER,ST JOSEPH MEDICAL CENTER,127 SOUTH BROADWAY,1000 CARONDELET DR
1033536,63464,714756,0.9791666716337204,CAPITAL REGION MEDICAL CENTER,CAPITAL REGIONAL MEDICAL CENTER,1125 MADISON ST,2626 CAPITAL MEDICAL BLVD
12338360,22744,125102,0.9791666716337204,ST JOSEPH'S MEDICAL CENTER,ST JOSEPH MEDICAL CENTER,127 SOUTH BROADWAY,1401 ST. JOSEPH PARKWAY
12338122,22744,518911,0.9791666716337204,ST JOSEPH'S MEDICAL CENTER,ST JOSEPH MEDICAL CENTER,127 SOUTH BROADWAY,2500 BERNVILLE ROAD
128344,49078,869090,0.9791666716337204,ST JOSEPH MEDICAL CENTER,ST JOSEPH'S MEDICAL CENTER,2500 BERNVILLE ROAD,127 SOUTH BROADWAY
6795136,32310,216422,0.9791666716337204,CAPITAL REGIONAL MEDICAL CENTER,CAPITAL REGION MEDICAL CENTER,2626 CAPITAL MEDICAL BLVD,1125 MADISON ST
12338648,22744,320305,0.9791666716337204,ST JOSEPH'S MEDICAL CENTER,ST JOSEPH MEDICAL CENTER,127 SOUTH BROADWAY,1717 SOUTH J STREET
6452809,38360,869090,0.9791666716337204,ST JOSEPH MEDICAL CENTER,ST JOSEPH'S MEDICAL CENTER,1000 CARONDELET DR,127 SOUTH BROADWAY
12338629,22744,464198,0.9791666716337204,ST JOSEPH'S MEDICAL CENTER,ST JOSEPH MEDICAL CENTER,127 SOUTH BROADWAY,2901 SQUALICUM PARKWAY
899686,71713,869090,0.9791666716337204,ST JOSEPH MEDICAL CENTER,ST JOSEPH'S MEDICAL CENTER,1401 ST. JOSEPH PARKWAY,127 SOUTH BROADWAY
12336869,22744,157090,0.9791666716337204,ST JOSEPH'S MEDICAL CENTER,ST JOSEPH MEDICAL CENTER,127 SOUTH BROADWAY,2200 E WASHINGTON
10451209,32069,870945,0.9791666716337204,LOS ALAMOS MEDICAL CENTER,LOS ALAMITOS MEDICAL CENTER,3917 WEST ROAD,3751 KATELLA AVENUE
2871193,50218,869090,0.9791666716337204,ST JOSEPH MEDICAL CENTER,ST JOSEPH'S MEDICAL CENTER,2200 E WASHINGTON,127 SOUTH BROADWAY
3741093,32527,341210,0.9777777791023254,MEMORIALCARE ORANGE COAST MEDICAL CENTER,ORANGE COAST MEMORIAL MEDICAL CENTER,9920 TALBERT AVENUE,9920 TALBERT AVENUE
4171404,40717,689515,0.9761904776096344,FLOWERS HOSPITAL,FLOWER HOSPITAL,4370 WEST MAIN STREET,5200 HARROUN ROAD
103977,66907,286774,0.9722222288449606,ST JOSEPH'S HOSPITAL,ST JOSEPH HOSPITAL,45 WEST 10TH STREET,172 KINSLEY ST
10584125,77309,469736,0.9722222288449606,ST JOSEPH'S HOSPITAL,ST JOSEPH HOSPITAL,350 NORTH WILMOT ROAD,360 BROADWAY
9841427,82862,883585,0.9722222288449606,ST JOSEPH HOSPITAL,ST JOSEPH'S HOSPITAL,4295 HEMPSTEAD TURNPIKE,350 NORTH WILMOT ROAD
6673686,16696,644670,0.9722222288449606,ST JOSEPH HOSPITAL,ST JOSEPH'S HOSPITAL,172 KINSLEY ST,45 WEST 10TH STREET
10583207,77309,688479,0.9722222288449606,ST JOSEPH'S HOSPITAL,ST JOSEPH HOSPITAL,350 NORTH WILMOT ROAD,1100 WEST STEWART DR
330342,24854,644670,0.9722222288449606,ST JOSEPH HOSPITAL,ST JOSEPH'S HOSPITAL,1100 WEST STEWART DR,45 WEST 10TH STREET
3238107,35745,243963,0.9722222288449606,ST JOSEPH'S HOSPITAL,ST JOSEPH HOSPITAL,1 AMALIA DRIVE,4295 HEMPSTEAD TURNPIKE
102665,66907,688479,0.9722222288449606,ST JOSEPH'S HOSPITAL,ST JOSEPH HOSPITAL,45 WEST 10TH STREET,1100 WEST STEWART DR
9842661,82862,644670,0.9722222288449606,ST JOSEPH HOSPITAL,ST JOSEPH'S HOSPITAL,4295 HEMPSTEAD TURNPIKE,45 WEST 10TH STREET
4425956,66212,688479,0.9722222288449606,ST JOSEPH'S HOSPITAL,ST JOSEPH HOSPITAL,12866 TROXLER AVENUE,1100 WEST STEWART DR
4425929,66212,803181,0.9722222288449606,ST JOSEPH'S HOSPITAL,ST JOSEPH HOSPITAL,12866 TROXLER AVENUE,2700 DOLBEER ST
9576057,38720,243963,0.9722222288449606,ST JOSEPH'S HOSPITAL,ST JOSEPH HOSPITAL,555 ST JOSEPH'S BLVD,4295 HEMPSTEAD TURNPIKE
10297220,45206,883585,0.9722222288449606,ST JOSEPH HOSPITAL,ST JOSEPH'S HOSPITAL,700 BROADWAY,350 NORTH WILMOT ROAD
10584735,77309,243963,0.9722222288449606,ST JOSEPH'S HOSPITAL,ST JOSEPH HOSPITAL,350 NORTH WILMOT ROAD,4295 HEMPSTEAD TURNPIKE
9575841,38720,286774,0.9722222288449606,ST JOSEPH'S HOSPITAL,ST JOSEPH HOSPITAL,555 ST JOSEPH'S BLVD,172 KINSLEY ST
6027869,84961,883585,0.9722222288449606,ST JOSEPH HOSPITAL,ST JOSEPH'S HOSPITAL,2901 SQUALICUM PARKWAY,350 NORTH WILMOT ROAD
5019191,40497,883585,0.9722222288449606,ST JOSEPH HOSPITAL,ST JOSEPH'S HOSPITAL,360 BROADWAY,350 NORTH WILMOT ROAD
102638,66907,803181,0.9722222288449606,ST JOSEPH'S HOSPITAL,ST JOSEPH HOSPITAL,45 WEST 10TH STREET,2700 DOLBEER ST
9575447,38720,469736,0.9722222288449606,ST JOSEPH'S HOSPITAL,ST JOSEPH HOSPITAL,555 ST JOSEPH'S BLVD,360 BROADWAY
9575219,38720,325921,0.9722222288449606,ST JOSEPH'S HOSPITAL,ST JOSEPH HOSPITAL,555 ST JOSEPH'S BLVD,700 BROADWAY
4406756,92950,239181,0.9722222288449606,GARRISON MEMORIAL HOSPITAL,HARRISON MEMORIAL HOSPITAL,407 3RD AVE SE,2520 CHERRY AVENUE
103355,66907,325921,0.9722222288449606,ST JOSEPH'S HOSPITAL,ST JOSEPH HOSPITAL,45 WEST 10TH STREET,700 BROADWAY
6029103,84961,644670,0.9722222288449606,ST JOSEPH HOSPITAL,ST JOSEPH'S HOSPITAL,2901 SQUALICUM PARKWAY,45 WEST 10TH STREET
9574529,38720,688479,0.9722222288449606,ST JOSEPH'S HOSPITAL,ST JOSEPH HOSPITAL,555 ST JOSEPH'S BLVD,1100 WEST STEWART DR
9574502,38720,803181,0.9722222288449606,ST JOSEPH'S HOSPITAL,ST JOSEPH HOSPITAL,555 ST JOSEPH'S BLVD,2700 DOLBEER ST
3237891,35745,286774,0.9722222288449606,ST JOSEPH'S HOSPITAL,ST JOSEPH HOSPITAL,1 AMALIA DRIVE,172 KINSLEY ST
3236552,35745,803181,0.9722222288449606,ST JOSEPH'S HOSPITAL,ST JOSEPH HOSPITAL,1 AMALIA DRIVE,2700 DOLBEER ST
